h/dp :,1.2
L2normPGauss,L2normPCubic,L2normPWedn,L2normdrhodtGauss,L2normdrhodtCubic,L2normdrhodtWedn
0.0764272,0.0617069,0.0536339,11.9667,11.142,11.9236

id,r,z,,PGauss,PCubic,PWedn,,dPGaussR,dPGaussZ,,dPCubicR,dPCubicZ,,dPWednR,dPWednZ,,drhodtGauss,drhodtCubic,drhodtWedn
1386,3.65,2.75,,1,0.999757,1.01795,,3.42747e-16,-4.19678e-16,,8.29198e-16,1.80411e-16,,5.89806e-16,-2.25514e-17,,-199.996,-199.079,-196.385
1387,3.75,2.75,,1,0.999757,1.01795,,2.34106e-16,-2.77431e-16,,1.56125e-16,6.59195e-16,,4.77916e-16,-3.64292e-17,,-199.996,-199.079,-196.385
1388,3.85,2.75,,1,0.999757,1.01795,,1.11934e-15,-4.79281e-17,,4.85723e-16,6.80012e-16,,3.1225e-17,-4.66641e-16,,-199.996,-199.079,-196.385
1389,3.95,2.75,,1,0.999757,1.01795,,8.65506e-15,-3.35148e-16,,7.40033e-15,4.16334e-17,,3.96818e-15,-7.18176e-16,,-199.996,-199.079,-196.385
1390,4.05,2.75,,1,0.999757,1.01795,,2.35348e-14,1.34433e-16,,3.10134e-14,-7.07767e-16,,3.32546e-14,-5.53377e-16,,-199.996,-199.079,-196.385
1391,4.15,2.75,,1,0.999757,1.01795,,1.08329e-14,5.16287e-16,,9.22179e-15,-5.06539e-16,,6.57373e-15,4.61436e-16,,-199.996,-199.079,-196.385
1392,4.25,2.75,,1,0.999757,1.01795,,1.00312e-15,4.80207e-18,,4.44089e-16,-5.34295e-16,,-8.76035e-17,-6.76542e-17,,-199.996,-199.079,-196.385
1393,4.35,2.75,,1,0.999757,1.01795,,-7.67379e-14,-3.89231e-16,,-1.10675e-15,2.98372e-16,,-6.42715e-16,4.61436e-16,,-199.996,-199.079,-196.385
1394,4.45,2.75,,1,0.999757,1.01795,,-5.44204e-10,1.45992e-16,,8.91648e-16,3.05311e-16,,1.02175e-15,-4.26742e-16,,-199.996,-199.079,-196.385
1395,4.55,2.75,,1,0.999757,1.01795,,-9.42536e-07,7.75311e-16,,-2.22045e-16,-9.71445e-17,,-1.99493e-16,-8.1532e-17,,-199.996,-199.079,-196.385
1396,4.65,2.75,,0.999996,0.999757,1.01795,,-0.000391314,6.3152e-16,,-1.22471e-15,1.8735e-16,,-7.5287e-16,-9.36751e-17,,-199.981,-199.079,-196.385
1397,4.75,2.75,,0.999088,0.999757,1.01795,,-0.0382088,6.31039e-16,,1.44329e-15,2.98372e-16,,4.68375e-16,3.1225e-17,,-198.846,-199.079,-196.385
1398,4.85,2.75,,0.969855,0.996431,1.01658,,-0.850232,-3.52377e-16,,-0.285183,7.63278e-17,,-0.14149,3.46945e-18,,-182.606,-193.376,-193.555
1399,4.95,2.75,,0.735081,0.784596,0.82313,,-4.11099,-5.68735e-16,,-4.66878,5.82867e-16,,-4.67776,6.93889e-17,,-149.998,-149.54,-148.192
1400,0.05,2.85,,0.735081,0.784596,0.82313,,4.11099,6.18048e-16,,4.66878,-9.02056e-17,,4.67776,-2.42861e-17,,-149.998,-149.54,-148.192
1401,0.15,2.85,,0.969855,0.996431,1.01658,,0.850232,5.93322e-16,,0.285183,-3.19189e-16,,0.14149,-3.81639e-17,,-182.606,-193.376,-193.555
1402,0.25,2.85,,0.999088,0.999757,1.01795,,0.0382088,-1.38102e-15,,1.56125e-15,-5.6205e-16,,4.65773e-16,-8.96852e-16,,-198.846,-199.079,-196.385
1403,0.35,2.85,,0.999996,0.999757,1.01795,,0.000391314,-8.76302e-16,,1.249e-16,2.08167e-16,,-2.00361e-16,3.20924e-16,,-199.981,-199.079,-196.385
1404,0.45,2.85,,1,0.999757,1.01795,,9.42536e-07,-7.92358e-16,,-4.44089e-16,-5.89806e-16,,-2.02963e-16,-7.97973e-17,,-199.996,-199.079,-196.385
1405,0.55,2.85,,1,0.999757,1.01795,,5.44204e-10,-7.75512e-16,,-1.10675e-15,-2.08167e-17,,-7.54605e-16,8.50015e-17,,-199.996,-199.079,-196.385
1406,0.65,2.85,,1,0.999757,1.01795,,7.61141e-14,2.46326e-16,,1.04083e-17,4.85723e-17,,-8.67362e-17,2.67147e-16,,-199.996,-199.079,-196.385
1407,0.75,2.85,,1,0.999757,1.01795,,7.51366e-16,5.18743e-16,,1.67921e-15,-5.89806e-16,,1.57686e-15,4.0766e-16,,-199.996,-199.079,-196.385
1408,0.85,2.85,,1,0.999757,1.01795,,-4.81084e-16,-2.34523e-16,,1.11022e-16,2.35922e-16,,-6.45317e-16,3.36536e-16,,-199.996,-199.079,-196.385
1409,0.95,2.85,,1,0.999757,1.01795,,-3.94858e-15,-4.77697e-16,,-3.54231e-15,1.1241e-15,,-2.85015e-15,4.18068e-16,,-199.996,-199.079,-196.385
1410,1.05,2.85,,1,0.999757,1.01795,,-7.63075e-15,-1.48808e-16,,-1.02661e-14,2.63678e-16,,-1.14414e-14,6.97359e-16,,-199.996,-199.079,-196.385
1411,1.15,2.85,,1,0.999757,1.01795,,-1.8801e-15,1.30198e-16,,-1.40166e-15,-4.02456e-16,,-1.85442e-15,-1.63064e-16,,-199.996,-199.079,-196.385
1412,1.25,2.85,,1,0.999757,1.01795,,9.2722e-17,2.41209e-16,,4.85723e-16,4.85723e-16,,6.98226e-16,4.0766e-16,,-199.996,-199.079,-196.385
1413,1.35,2.85,,1,0.999757,1.01795,,1.09741e-16,1.90942e-16,,1.59595e-16,5.13478e-16,,4.77049e-16,2.81025e-16,,-199.996,-199.079,-196.385
1414,1.45,2.85,,1,0.999757,1.01795,,2.82673e-16,2.08071e-16,,7.11237e-16,-1.45717e-16,,1.03043e-15,6.07153e-17,,-199.996,-199.079,-196.385
1415,1.55,2.85,,1,0.999757,1.01795,,-1.30516e-16,-3.91913e-16,,-5.13478e-16,4.30211e-16,,-8.56953e-16,3.08781e-16,,-199.996,-199.079,-196.385
1416,1.65,2.85,,1,0.999757,1.01795,,-2.41112e-16,-6.06349e-17,,-7.28584e-17,1.52656e-16,,-1.52395e-15,2.81025e-16,,-199.996,-199.079,-196.385
1417,1.75,2.85,,1,0.999757,1.01795,,1.75124e-16,2.72459e-16,,7.00828e-16,1.80411e-16,,9.19403e-16,2.94903e-16,,-199.996,-199.079,-196.385
1418,1.85,2.85,,1,0.999757,1.01795,,1.91706e-16,-4.52654e-16,,-1.06512e-15,3.95517e-16,,-7.80626e-17,-2.60209e-16,,-199.996,-199.079,-196.385
1419,1.95,2.85,,1,0.999757,1.01795,,3.67797e-17,2.14997e-16,,4.89192e-16,1.59595e-16,,2.54137e-16,5.18682e-16,,-199.996,-199.079,-196.385
1420,2.05,2.85,,1,0.999757,1.01795,,-4.07418e-16,2.72486e-16,,1.56125e-16,-3.747e-16,,3.1225e-17,-2.46331e-16,,-199.996,-199.079,-196.385
1421,2.15,2.85,,1,0.999757,1.01795,,-7.41256e-16,1.61411e-16,,-4.05925e-16,4.16334e-17,,-1.19089e-15,-2.60209e-16,,-199.996,-199.079,-196.385
1422,2.25,2.85,,1,0.999757,1.01795,,2.96985e-16,7.29796e-17,,5.96745e-16,6.245e-16,,6.97359e-16,3.92048e-16,,-199.996,-199.079,-196.385
1423,2.35,2.85,,1,0.999757,1.01795,,3.03927e-16,2.44704e-16,,4.16334e-17,5.41234e-16,,1.42247e-16,-1.49186e-16,,-199.996,-199.079,-196.385
1424,2.45,2.85,,1,0.999757,1.01795,,1.09741e-16,1.91159e-16,,4.16334e-17,4.85723e-16,,3.1225e-17,-4.96131e-16,,-199.996,-199.079,-196.385
1425,2.55,2.85,,1,0.999757,1.01795,,5.36377e-16,4.39006e-16,,5.96745e-16,6.245e-16,,1.14145e-15,7.28584e-17,,-199.996,-199.079,-196.385
1426,2.65,2.85,,1,0.999757,1.01795,,1.88565e-16,-2.49882e-16,,4.16334e-17,9.71445e-17,,-7.97973e-17,-5.79398e-16,,-199.996,-199.079,-196.385
1427,2.75,2.85,,1,0.999757,1.01795,,-5.85009e-16,-2.5488e-16,,-4.02456e-16,5.13478e-16,,-5.22152e-16,4.05925e-16,,-199.996,-199.079,-196.385
1428,2.85,2.85,,1,0.999757,1.01795,,7.84165e-17,-4.99479e-16,,2.63678e-16,-1.52656e-16,,1.43115e-16,-2.25514e-17,,-199.996,-199.079,-196.385
1429,2.95,2.85,,1,0.999757,1.01795,,5.57307e-16,-3.06677e-16,,-2.84495e-16,5.41234e-16,,3.29597e-17,-2.42861e-17,,-199.996,-199.079,-196.385
1430,3.05,2.85,,1,0.999757,1.01795,,3.17907e-16,-1.66194e-16,,1.63064e-16,-5.89806e-16,,2.55004e-16,1.85615e-16,,-199.996,-199.079,-196.385
1431,3.15,2.85,,1,0.999757,1.01795,,1.89872e-16,1.07715e-16,,7.11237e-16,-9.02056e-17,,3.20924e-17,-2.25514e-17,,-199.996,-199.079,-196.385
1432,3.25,2.85,,1,0.999757,1.01795,,-3.63405e-16,-1.95657e-16,,4.51028e-17,-2.35922e-16,,-6.34041e-16,4.33681e-16,,-199.996,-199.079,-196.385
1433,3.35,2.85,,1,0.999757,1.01795,,-3.24918e-16,-3.56687e-18,,-5.20417e-16,6.31439e-16,,2.94903e-17,-2.25514e-17,,-199.996,-199.079,-196.385
1434,3.45,2.85,,1,0.999757,1.01795,,-2.97056e-16,-4.76914e-16,,-1.07206e-15,4.23273e-16,,-5.24754e-16,-1.37043e-16,,-199.996,-199.079,-196.385
1435,3.55,2.85,,1,0.999757,1.01795,,-2.79373e-16,-3.11022e-17,,1.49186e-16,1.52656e-16,,3.20924e-17,-4.96131e-16,,-199.996,-199.079,-196.385
1436,3.65,2.85,,1,0.999757,1.01795,,3.42747e-16,-4.19678e-16,,8.29198e-16,1.80411e-16,,5.89806e-16,-2.25514e-17,,-199.996,-199.079,-196.385
1437,3.75,2.85,,1,0.999757,1.01795,,2.34106e-16,-2.77431e-16,,1.56125e-16,6.59195e-16,,4.77916e-16,-3.64292e-17,,-199.996,-199.079,-196.385
1438,3.85,2.85,,1,0.999757,1.01795,,1.11934e-15,-4.79281e-17,,4.85723e-16,6.80012e-16,,3.1225e-17,-4.66641e-16,,-199.996,-199.079,-196.385
1439,3.95,2.85,,1,0.999757,1.01795,,8.65506e-15,-3.35148e-16,,7.40033e-15,4.16334e-17,,3.96818e-15,-7.18176e-16,,-199.996,-199.079,-196.385
1440,4.05,2.85,,1,0.999757,1.01795,,2.35348e-14,1.34433e-16,,3.10134e-14,-7.07767e-16,,3.32546e-14,-5.53377e-16,,-199.996,-199.079,-196.385
1441,4.15,2.85,,1,0.999757,1.01795,,1.08329e-14,5.16287e-16,,9.22179e-15,-5.06539e-16,,6.57373e-15,4.61436e-16,,-199.996,-199.079,-196.385
1442,4.25,2.85,,1,0.999757,1.01795,,1.00312e-15,4.80207e-18,,4.44089e-16,-5.34295e-16,,-8.76035e-17,-6.76542e-17,,-199.996,-199.079,-196.385
1443,4.35,2.85,,1,0.999757,1.01795,,-7.67379e-14,-3.89231e-16,,-1.10675e-15,2.98372e-16,,-6.42715e-16,4.61436e-16,,-199.996,-199.079,-196.385
1444,4.45,2.85,,1,0.999757,1.01795,,-5.44204e-10,1.45992e-16,,8.91648e-16,3.05311e-16,,1.02175e-15,-4.26742e-16,,-199.996,-199.079,-196.385
1445,4.55,2.85,,1,0.999757,1.01795,,-9.42536e-07,7.75311e-16,,-2.22045e-16,-9.71445e-17,,-1.99493e-16,-8.1532e-17,,-199.996,-199.079,-196.385
1446,4.65,2.85,,0.999996,0.999757,1.01795,,-0.000391314,6.3152e-16,,-1.22471e-15,1.8735e-16,,-7.5287e-16,-9.36751e-17,,-199.981,-199.079,-196.385
1447,4.75,2.85,,0.999088,0.999757,1.01795,,-0.0382088,6.31039e-16,,1.44329e-15,2.98372e-16,,4.68375e-16,3.1225e-17,,-198.846,-199.079,-196.385
1448,4.85,2.85,,0.969855,0.996431,1.01658,,-0.850232,-3.52377e-16,,-0.285183,7.63278e-17,,-0.14149,3.46945e-18,,-182.606,-193.376,-193.555
1449,4.95,2.85,,0.735081,0.784596,0.82313,,-4.11099,-5.68735e-16,,-4.66878,5.82867e-16,,-4.67776,6.93889e-17,,-149.998,-149.54,-148.192
1450,0.05,2.95,,0.735081,0.784596,0.82313,,4.11099,6.18048e-16,,4.66878,-9.02056e-17,,4.67776,-2.42861e-17,,-149.998,-149.54,-148.192
1451,0.15,2.95,,0.969855,0.996431,1.01658,,0.850232,5.93322e-16,,0.285183,-3.19189e-16,,0.14149,-3.81639e-17,,-182.606,-193.376,-193.555
1452,0.25,2.95,,0.999088,0.999757,1.01795,,0.0382088,-1.38102e-15,,1.56125e-15,-5.6205e-16,,4.65773e-16,-8.96852e-16,,-198.846,-199.079,-196.385
1453,0.35,2.95,,0.999996,0.999757,1.01795,,0.000391314,-8.76302e-16,,1.249e-16,2.08167e-16,,-2.00361e-16,3.20924e-16,,-199.981,-199.079,-196.385
1454,0.45,2.95,,1,0.999757,1.01795,,9.42536e-07,-7.92358e-16,,-4.44089e-16,-5.89806e-16,,-2.02963e-16,-7.97973e-17,,-199.996,-199.079,-196.385
1455,0.55,2.95,,1,0.999757,1.01795,,5.44204e-10,-7.75512e-16,,-1.10675e-15,-2.08167e-17,,-7.54605e-16,8.50015e-17,,-199.996,-199.079,-196.385
1456,0.65,2.95,,1,0.999757,1.01795,,7.61141e-14,2.46326e-16,,1.04083e-17,4.85723e-17,,-8.67362e-17,2.67147e-16,,-199.996,-199.079,-196.385
1457,0.75,2.95,,1,0.999757,1.01795,,7.51366e-16,5.18743e-16,,1.67921e-15,-5.89806e-16,,1.57686e-15,4.0766e-16,,-199.996,-199.079,-196.385
1458,0.85,2.95,,1,0.999757,1.01795,,-4.81084e-16,-2.34523e-16,,1.11022e-16,2.35922e-16,,-6.45317e-16,3.36536e-16,,-199.996,-199.079,-196.385
1459,0.95,2.95,,1,0.999757,1.01795,,-3.94858e-15,-4.77697e-16,,-3.54231e-15,1.1241e-15,,-2.85015e-15,4.18068e-16,,-199.996,-199.079,-196.385
1460,1.05,2.95,,1,0.999757,1.01795,,-7.63075e-15,-1.48808e-16,,-1.02661e-14,2.63678e-16,,-1.14414e-14,6.97359e-16,,-199.996,-199.079,-196.385
1461,1.15,2.95,,1,0.999757,1.01795,,-1.8801e-15,1.30198e-16,,-1.40166e-15,-4.02456e-16,,-1.85442e-15,-1.63064e-16,,-199.996,-199.079,-196.385
1462,1.25,2.95,,1,0.999757,1.01795,,9.2722e-17,2.41209e-16,,4.85723e-16,4.85723e-16,,6.98226e-16,4.0766e-16,,-199.996,-199.079,-196.385
1463,1.35,2.95,,1,0.999757,1.01795,,1.09741e-16,1.90942e-16,,1.59595e-16,5.13478e-16,,4.77049e-16,2.81025e-16,,-199.996,-199.079,-196.385
1464,1.45,2.95,,1,0.999757,1.01795,,2.82673e-16,2.08071e-16,,7.11237e-16,-1.45717e-16,,1.03043e-15,6.07153e-17,,-199.996,-199.079,-196.385
1465,1.55,2.95,,1,0.999757,1.01795,,-1.30516e-16,-3.91913e-16,,-5.13478e-16,4.30211e-16,,-8.56953e-16,3.08781e-16,,-199.996,-199.079,-196.385
1466,1.65,2.95,,1,0.999757,1.01795,,-2.41112e-16,-6.06349e-17,,-7.28584e-17,1.52656e-16,,-1.52395e-15,2.81025e-16,,-199.996,-199.079,-196.385
1467,1.75,2.95,,1,0.999757,1.01795,,1.75124e-16,2.72459e-16,,7.00828e-16,1.80411e-16,,9.19403e-16,2.94903e-16,,-199.996,-199.079,-196.385
1468,1.85,2.95,,1,0.999757,1.01795,,1.91706e-16,-4.52654e-16,,-1.06512e-15,3.95517e-16,,-7.80626e-17,-2.60209e-16,,-199.996,-199.079,-196.385
1469,1.95,2.95,,1,0.999757,1.01795,,3.67797e-17,2.14997e-16,,4.89192e-16,1.59595e-16,,2.54137e-16,5.18682e-16,,-199.996,-199.079,-196.385
1470,2.05,2.95,,1,0.999757,1.01795,,-4.07418e-16,2.72486e-16,,1.56125e-16,-3.747e-16,,3.1225e-17,-2.46331e-16,,-199.996,-199.079,-196.385
1471,2.15,2.95,,1,0.999757,1.01795,,-7.41256e-16,1.61411e-16,,-4.05925e-16,4.16334e-17,,-1.19089e-15,-2.60209e-16,,-199.996,-199.079,-196.385
1472,2.25,2.95,,1,0.999757,1.01795,,2.96985e-16,7.29796e-17,,5.96745e-16,6.245e-16,,6.97359e-16,3.92048e-16,,-199.996,-199.079,-196.385
1473,2.35,2.95,,1,0.999757,1.01795,,3.03927e-16,2.44704e-16,,4.16334e-17,5.41234e-16,,1.42247e-16,-1.49186e-16,,-199.996,-199.079,-196.385
1474,2.45,2.95,,1,0.999757,1.01795,,1.09741e-16,1.91159e-16,,4.16334e-17,4.85723e-16,,3.1225e-17,-4.96131e-16,,-199.996,-199.079,-196.385
1475,2.55,2.95,,1,0.999757,1.01795,,5.36377e-16,4.39006e-16,,5.96745e-16,6.245e-16,,1.14145e-15,7.28584e-17,,-199.996,-199.079,-196.385
1476,2.65,2.95,,1,0.999757,1.01795,,1.88565e-16,-2.49882e-16,,4.16334e-17,9.71445e-17,,-7.97973e-17,-5.79398e-16,,-199.996,-199.079,-196.385
1477,2.75,2.95,,1,0.999757,1.01795,,-5.85009e-16,-2.5488e-16,,-4.02456e-16,5.13478e-16,,-5.22152e-16,4.05925e-16,,-199.996,-199.079,-196.385
1478,2.85,2.95,,1,0.999757,1.01795,,7.84165e-17,-4.99479e-16,,2.63678e-16,-1.52656e-16,,1.43115e-16,-2.25514e-17,,-199.996,-199.079,-196.385
1479,2.95,2.95,,1,0.999757,1.01795,,5.57307e-16,-3.06677e-16,,-2.84495e-16,5.41234e-16,,3.29597e-17,-2.42861e-17,,-199.996,-199.079,-196.385
1480,3.05,2.95,,1,0.999757,1.01795,,3.17907e-16,-1.66194e-16,,1.63064e-16,-5.89806e-16,,2.55004e-16,1.85615e-16,,-199.996,-199.079,-196.385
1481,3.15,2.95,,1,0.999757,1.01795,,1.89872e-16,1.07715e-16,,7.11237e-16,-9.02056e-17,,3.20924e-17,-2.25514e-17,,-199.996,-199.079,-196.385
1482,3.25,2.95,,1,0.999757,1.01795,,-3.63405e-16,-1.95657e-16,,4.51028e-17,-2.35922e-16,,-6.34041e-16,4.33681e-16,,-199.996,-199.079,-196.385
1483,3.35,2.95,,1,0.999757,1.01795,,-3.24918e-16,-3.56687e-18,,-5.20417e-16,6.31439e-16,,2.94903e-17,-2.25514e-17,,-199.996,-199.079,-196.385
1484,3.45,2.95,,1,0.999757,1.01795,,-2.97056e-16,-4.76914e-16,,-1.07206e-15,4.23273e-16,,-5.24754e-16,-1.37043e-16,,-199.996,-199.079,-196.385
1485,3.55,2.95,,1,0.999757,1.01795,,-2.79373e-16,-3.11022e-17,,1.49186e-16,1.52656e-16,,3.20924e-17,-4.96131e-16,,-199.996,-199.079,-196.385
1486,3.65,2.95,,1,0.999757,1.01795,,3.42747e-16,-4.19678e-16,,8.29198e-16,1.80411e-16,,5.89806e-16,-2.25514e-17,,-199.996,-199.079,-196.385
1487,3.75,2.95,,1,0.999757,1.01795,,2.34106e-16,-2.77431e-16,,1.56125e-16,6.59195e-16,,4.77916e-16,-3.64292e-17,,-199.996,-199.079,-196.385
1488,3.85,2.95,,1,0.999757,1.01795,,1.11934e-15,-4.79281e-17,,4.85723e-16,6.80012e-16,,3.1225e-17,-4.66641e-16,,-199.996,-199.079,-196.385
1489,3.95,2.95,,1,0.999757,1.01795,,8.65506e-15,-3.35148e-16,,7.40033e-15,4.16334e-17,,3.96818e-15,-7.18176e-16,,-199.996,-199.079,-196.385
1490,4.05,2.95,,1,0.999757,1.01795,,2.35348e-14,1.34433e-16,,3.10134e-14,-7.07767e-16,,3.32546e-14,-5.53377e-16,,-199.996,-199.079,-196.385
1491,4.15,2.95,,1,0.999757,1.01795,,1.08329e-14,5.16287e-16,,9.22179e-15,-5.06539e-16,,6.57373e-15,4.61436e-16,,-199.996,-199.079,-196.385
1492,4.25,2.95,,1,0.999757,1.01795,,1.00312e-15,4.80207e-18,,4.44089e-16,-5.34295e-16,,-8.76035e-17,-6.76542e-17,,-199.996,-199.079,-196.385
1493,4.35,2.95,,1,0.999757,1.01795,,-7.67379e-14,-3.89231e-16,,-1.10675e-15,2.98372e-16,,-6.42715e-16,4.61436e-16,,-199.996,-199.079,-196.385
1494,4.45,2.95,,1,0.999757,1.01795,,-5.44204e-10,1.45992e-16,,8.91648e-16,3.05311e-16,,1.02175e-15,-4.26742e-16,,-199.996,-199.079,-196.385
1495,4.55,2.95,,1,0.999757,1.01795,,-9.42536e-07,7.75311e-16,,-2.22045e-16,-9.71445e-17,,-1.99493e-16,-8.1532e-17,,-199.996,-199.079,-196.385
1496,4.65,2.95,,0.999996,0.999757,1.01795,,-0.000391314,6.3152e-16,,-1.22471e-15,1.8735e-16,,-7.5287e-16,-9.36751e-17,,-199.981,-199.079,-196.385
1497,4.75,2.95,,0.999088,0.999757,1.01795,,-0.0382088,6.31039e-16,,1.44329e-15,2.98372e-16,,4.68375e-16,3.1225e-17,,-198.846,-199.079,-196.385
1498,4.85,2.95,,0.969855,0.996431,1.01658,,-0.850232,-3.52377e-16,,-0.285183,7.63278e-17,,-0.14149,3.46945e-18,,-182.606,-193.376,-193.555
1499,4.95,2.95,,0.735081,0.784596,0.82313,,-4.11099,-5.68735e-16,,-4.66878,5.82867e-16,,-4.67776,6.93889e-17,,-149.998,-149.54,-148.192
1500,0.05,3.05,,0.735081,0.784596,0.82313,,4.11099,6.18048e-16,,4.66878,-9.02056e-17,,4.67776,-2.42861e-17,,-149.998,-149.54,-148.192
1501,0.15,3.05,,0.969855,0.996431,1.01658,,0.850232,5.93322e-16,,0.285183,-3.19189e-16,,0.14149,-3.81639e-17,,-182.606,-193.376,-193.555
1502,0.25,3.05,,0.999088,0.999757,1.01795,,0.0382088,-1.38102e-15,,1.56125e-15,-5.6205e-16,,4.65773e-16,-8.96852e-16,,-198.846,-199.079,-196.385
1503,0.35,3.05,,0.999996,0.999757,1.01795,,0.000391314,-8.76302e-16,,1.249e-16,2.08167e-16,,-2.00361e-16,3.20924e-16,,-199.981,-199.079,-196.385
1504,0.45,3.05,,1,0.999757,1.01795,,9.42536e-07,-7.92358e-16,,-4.44089e-16,-5.89806e-16,,-2.02963e-16,-7.97973e-17,,-199.996,-199.079,-196.385
1505,0.55,3.05,,1,0.999757,1.01795,,5.44204e-10,-7.75512e-16,,-1.10675e-15,-2.08167e-17,,-7.54605e-16,8.50015e-17,,-199.996,-199.079,-196.385
1506,0.65,3.05,,1,0.999757,1.01795,,7.61141e-14,2.46326e-16,,1.04083e-17,4.85723e-17,,-8.67362e-17,2.67147e-16,,-199.996,-199.079,-196.385
1507,0.75,3.05,,1,0.999757,1.01795,,7.51366e-16,5.18743e-16,,1.67921e-15,-5.89806e-16,,1.57686e-15,4.0766e-16,,-199.996,-199.079,-196.385
1508,0.85,3.05,,1,0.999757,1.01795,,-4.81084e-16,-2.34523e-16,,1.11022e-16,2.35922e-16,,-6.45317e-16,3.36536e-16,,-199.996,-199.079,-196.385
1509,0.95,3.05,,1,0.999757,1.01795,,-3.94858e-15,-4.77697e-16,,-3.54231e-15,1.1241e-15,,-2.85015e-15,4.18068e-16,,-199.996,-199.079,-196.385
1510,1.05,3.05,,1,0.999757,1.01795,,-7.63075e-15,-1.48808e-16,,-1.02661e-14,2.63678e-16,,-1.14414e-14,6.97359e-16,,-199.996,-199.079,-196.385
1511,1.15,3.05,,1,0.999757,1.01795,,-1.8801e-15,1.30198e-16,,-1.40166e-15,-4.02456e-16,,-1.85442e-15,-1.63064e-16,,-199.996,-199.079,-196.385
1512,1.25,3.05,,1,0.999757,1.01795,,9.2722e-17,2.41209e-16,,4.85723e-16,4.85723e-16,,6.98226e-16,4.0766e-16,,-199.996,-199.079,-196.385
1513,1.35,3.05,,1,0.999757,1.01795,,1.09741e-16,1.90942e-16,,1.59595e-16,5.13478e-16,,4.77049e-16,2.81025e-16,,-199.996,-199.079,-196.385
1514,1.45,3.05,,1,0.999757,1.01795,,2.82673e-16,2.08071e-16,,7.11237e-16,-1.45717e-16,,1.03043e-15,6.07153e-17,,-199.996,-199.079,-196.385
1515,1.55,3.05,,1,0.999757,1.01795,,-1.30516e-16,-3.91913e-16,,-5.13478e-16,4.30211e-16,,-8.56953e-16,3.08781e-16,,-199.996,-199.079,-196.385
1516,1.65,3.05,,1,0.999757,1.01795,,-2.41112e-16,-6.06349e-17,,-7.28584e-17,1.52656e-16,,-1.52395e-15,2.81025e-16,,-199.996,-199.079,-196.385
1517,1.75,3.05,,1,0.999757,1.01795,,1.75124e-16,2.72459e-16,,7.00828e-16,1.80411e-16,,9.19403e-16,2.94903e-16,,-199.996,-199.079,-196.385
1518,1.85,3.05,,1,0.999757,1.01795,,1.91706e-16,-4.52654e-16,,-1.06512e-15,3.95517e-16,,-7.80626e-17,-2.60209e-16,,-199.996,-199.079,-196.385
1519,1.95,3.05,,1,0.999757,1.01795,,3.67797e-17,2.14997e-16,,4.89192e-16,1.59595e-16,,2.54137e-16,5.18682e-16,,-199.996,-199.079,-196.385
1520,2.05,3.05,,1,0.999757,1.01795,,-4.07418e-16,2.72486e-16,,1.56125e-16,-3.747e-16,,3.1225e-17,-2.46331e-16,,-199.996,-199.079,-196.385
1521,2.15,3.05,,1,0.999757,1.01795,,-7.41256e-16,1.61411e-16,,-4.05925e-16,4.16334e-17,,-1.19089e-15,-2.60209e-16,,-199.996,-199.079,-196.385
1522,2.25,3.05,,1,0.999757,1.01795,,2.96985e-16,7.29796e-17,,5.96745e-16,6.245e-16,,6.97359e-16,3.92048e-16,,-199.996,-199.079,-196.385
1523,2.35,3.05,,1,0.999757,1.01795,,3.03927e-16,2.44704e-16,,4.16334e-17,5.41234e-16,,1.42247e-16,-1.49186e-16,,-199.996,-199.079,-196.385
1524,2.45,3.05,,1,0.999757,1.01795,,1.09741e-16,1.91159e-16,,4.16334e-17,4.85723e-16,,3.1225e-17,-4.96131e-16,,-199.996,-199.079,-196.385
1525,2.55,3.05,,1,0.999757,1.01795,,5.36377e-16,4.39006e-16,,5.96745e-16,6.245e-16,,1.14145e-15,7.28584e-17,,-199.996,-199.079,-196.385
1526,2.65,3.05,,1,0.999757,1.01795,,1.88565e-16,-2.49882e-16,,4.16334e-17,9.71445e-17,,-7.97973e-17,-5.79398e-16,,-199.996,-199.079,-196.385
1527,2.75,3.05,,1,0.999757,1.01795,,-5.85009e-16,-2.5488e-16,,-4.02456e-16,5.13478e-16,,-5.22152e-16,4.05925e-16,,-199.996,-199.079,-196.385
1528,2.85,3.05,,1,0.999757,1.01795,,7.84165e-17,-4.99479e-16,,2.63678e-16,-1.52656e-16,,1.43115e-16,-2.25514e-17,,-199.996,-199.079,-196.385
1529,2.95,3.05,,1,0.999757,1.01795,,5.57307e-16,-3.06677e-16,,-2.84495e-16,5.41234e-16,,3.29597e-17,-2.42861e-17,,-199.996,-199.079,-196.385
1530,3.05,3.05,,1,0.999757,1.01795,,3.17907e-16,-1.66194e-16,,1.63064e-16,-5.89806e-16,,2.55004e-16,1.85615e-16,,-199.996,-199.079,-196.385
1531,3.15,3.05,,1,0.999757,1.01795,,1.89872e-16,1.07715e-16,,7.11237e-16,-9.02056e-17,,3.20924e-17,-2.25514e-17,,-199.996,-199.079,-196.385
1532,3.25,3.05,,1,0.999757,1.01795,,-3.63405e-16,-1.95657e-16,,4.51028e-17,-2.35922e-16,,-6.34041e-16,4.33681e-16,,-199.996,-199.079,-196.385
1533,3.35,3.05,,1,0.999757,1.01795,,-3.24918e-16,-3.56687e-18,,-5.20417e-16,6.31439e-16,,2.94903e-17,-2.25514e-17,,-199.996,-199.079,-196.385
